"36 Alappuzha Kayamkulam Indus Motors,Kottukulangara - Masjid AlTaqwa Kottukulangara National Highway 66 (NH 66) NH 54 7 190",9.1953887,76.4862597
37 Alappuzha Harippad SBI Harippad - 190m after Harippad Highway Junction Harippad Junction National Highway 66 (NH 66) NH 47 12 189,9.2798559,76.4592235
38 Thiruvananthapuram KALLAMBALAM 75m after ICICI Bank - Kallambalam Police Station Kallambalam Junction National Highway 66 (NH 66) NH 52 8 188,8.762886,76.7913996
39Thrissur KORATTI St Marys Hospital- 210mts before Koratty Police Station Koratty Junction National Highway 544 (NH - 544) NH 52 8 184,10.2655177,76.3517313
40 Thiruvananthapuram City Traffic BSNL RTTC - 50m before Pappanamcode Mosque Kaimanam National Highway 66 (NH 66) NH 57 3 183,8.4741182,76.9772675
41 Kollam Kottiyam PS Dhanya Supermarket - State Bank of India Kottiyam Junction National Highway 66 (NH 66) NH 54 5 182,8.8659473,76.6708601
42 Ernakulam CITY TRAFFIC EAST Hotel New Regency - D'Life Vyttila Vyttila Junction National Highway 66 (NH 66) NH 50 9 182,9.968199,76.3182346
"43 Alappuzha Cherthala 70m after NEXA Cherthala - 100m before St Marys School Road Junction Pullattuvadakkeveli, Cherthala National Highway 66 (NH 66) NH 55 4 181",9.6839249,76.3377688
44 Kollam OCHIRA Sarada Devi Temple -  Sree Mahadeva Saw Mill Changankulangara National Highway 66 (NH 66) NH 47 11 181,9.1096398,76.5213648
45 Thrissur KUNNAMKULAM Samsung Furniture Mart - Kunnamkulam Police Station Kunnamkulam Junction Thrissur - Kuttipuram Road (SH - 69) SH 47 11 181,10.649479,76.0706589
46 Thiruvananthapuram CITY TRAFFIC 250m before and after Pallichal Junction Pallichal National Highway 66 (NH 66) NH 50 6 178,8.4500375,77.026113
"47 Alappuzha Pattanakkadu Pattanakad Grama Panchayath Office - SCUGVHSS Pattanakad Mahadeva Temple, Pattanakad National Highway 66 (NH 66) NH 46 11 178",9.7284118,76.3098795
,,
48Kollam Chavara PS Puthenthura Bakery Junction - 90m before Regency Lake Palace Altharamoodu Junction National Highway 66 (NH 66) NH 43 12 177,8.9908056,76.5404387
